Time_s,T_pred_s,Physical_Delay_tau_s,Theta_rad,Omega_rad_s,Control_Torque_Nm,Energetic_Cost
2.5125125125125125,0.18,0.18,0.0008569061436284129,0.0037053457960341558,-0.03085450670247588,5.494291058253763e-05
2.5225225225225225,0.18,0.18,0.0008925356170595289,0.003421071447511932,0.6815891065572909,0.0232361517071555
2.5325325325325325,0.18,0.18,0.0009609020820990302,0.010247080819721787,1.0425767176115626,0.05435754393339882
2.5425425425425425,0.18,0.18,0.0011154002079223422,0.02064511717399435,-0.12158016006483975,0.0007515279423079348
2.5525525525525525,0.18,0.18,0.001315551305136553,0.019387754771529594,-0.25272146626566744,0.003210713727937909
2.5625625625625625,0.18,0.18,0.0014966607992775772,0.016837721221400575,-0.43040465970688596,0.009284808490350958
2.5725725725725725,0.18,0.18,0.0016435053220746822,0.012535945711740219,-0.1916609222053802,0.0018637065524677182
2.5825825825825826,0.18,0.18,0.0017593890687172924,0.010643309987369561,-0.5094756846353662,0.013009228160684975
2.5925925925925926,0.18,0.18,0.001840555082823939,0.005594751037117936,-0.35436266540684624,0.006312521361841314
2.6026026026026026,0.18,0.18,0.001879120014717187,0.002121439193070817,0.4112147247082498,0.008490188411141193
2.6126126126126126,0.18,0.18,0.0019212616841923348,0.006303746991635063,0.7299803016490036,0.026680474504369976
2.6226226226226226,0.18,0.18,0.00202104789808862,0.013648174882919617,-0.31226387807432976,0.004916282823564678
2.6326326326326326,0.18,0.18,0.002142097365646331,0.010565258397487546,-0.2844263598146779,0.004090803519110521
2.6426426426426426,0.18,0.18,0.0022338108274300265,0.00778049006369138,0.04155860989360857,0.00013625501094189323
2.6526526526526526,0.18,0.18,0.0023140386738006035,0.008265318334682357,-0.23704016422694524,0.0028629497226753072
2.6626626626626626,0.18,0.18,0.002385215043846782,0.005972437191908701,0.01995876924289211,7.681013153848086e-05
2.6726726726726726,0.18,0.18,0.00244636415747136,0.006257638074116925,0.4329926010458205,0.009433976603930859
2.6826826826826826,0.18,0.18,0.0025309912150927407,0.010664778964403087,-0.021396934082587304,8.695060471549559e-05
2.6926926926926926,0.18,0.18,0.0026369209613051384,0.01052213838761114,-0.3426767353207265,0.0059409007680652675
2.7027027027027026,0.18,0.18,0.0027254152881466052,0.007180221605831056,0.7277763722990691,0.026557201288768296
2.7127127127127126,0.18,0.18,0.002834028139547679,0.014537088161634544,-0.37524634101327814,0.007120807977150152
2.7227227227227226,0.18,0.18,0.0029609964600019094,0.01086065778159774,0.5999787252558348,0.018086398538342267
2.7327327327327327,0.18,0.18,0.0031000018211119174,0.01693646522183961,0.004719759389205408,9.721391934357167e-05
2.7427427427427427,0.18,0.18,0.0032699372505044844,0.01705188681896557,-0.9682092320370497,0.04697838074631104
2.7527527527527527,0.18,0.18,0.003392497486550743,0.007469129266109077,-0.47720230165509503,0.011501192227208547
2.7627627627627627,0.18,0.18,0.00344400154624536,0.0028359568867237133,-0.5335130465732673,0.014350420009699869
2.7727727727727727,0.18,0.18,0.0034464872167385106,-0.0023344937781562677,-0.32024331340816226,0.0052465717304833424
2.7827827827827827,0.18,0.18,0.0034080400527736923,-0.005352731824676453,-0.3582978719434504,0.006535015621973356
2.7927927927927927,0.18,0.18,0.0033375745568346776,-0.008738110883103674,-0.01874461780643267,0.00012896207405976357
2.8028028028028027,0.18,0.18,0.003250270220100957,-0.008723468576079375,0.15724559219171313,0.001341951378222879
2.8128128128128127,0.18,0.18,0.0031718762061018597,-0.00695743452324704,-0.2910166348733415,0.00433514207531854
2.8228228228228227,0.18,0.18,0.0030887043433647835,-0.009675339687537712,0.22660028960347217,0.002662785507626078
2.8328328328328327,0.18,0.18,0.003004237922823771,-0.007220667318003846,-0.6182168311546106,0.019199856971111737
2.8428428428428427,0.18,0.18,0.002902066407529997,-0.013209463744532884,0.07200627058759865,0.0003434650445338643
2.8528528528528527,0.18,0.18,0.002774582169344446,-0.01228917289933382,0.5477622166878672,0.01507915536368474
2.8628628628628627,0.18,0.18,0.0026799971507373926,-0.006633302737370412,0.12427322829325783,0.0008440156108010145
2.8728728728728727,0.18,0.18,0.0026206714330649448,-0.005233483025034639,0.0985466318313927,0.0005542511198664298
2.8828828828828827,0.18,0.18,0.0025740116099435915,-0.004099800485447261,-0.13058781534774794,0.0009189142335461197
2.8928928928928928,0.18,0.18,0.00252721190961995,-0.005259548229323913,-0.7951850426899112,0.03167983060624904
2.9029029029029028,0.18,0.18,0.0024356556334959403,-0.013045951764437444,0.5859805008919983,0.017227981554931666
2.9129129129129128,0.18,0.18,0.0023353475402831648,-0.007021491861523886,0.40560976069900023,0.008280502380054079
2.9229229229229228,0.18,0.18,0.0022861105316844886,-0.0028297979701241227,0.11543011608537113,0.0007184685986049001
2.932932932932933,0.18,0.18,0.0022641919614391505,-0.0015551540944494396,0.10426164260201658,0.0005947901582859886
2.942942942942943,0.18,0.18,0.002254426256843975,-0.0003990286372335095,0.8575545702888415,0.036820816428639457
2.952952952952953,0.18,0.18,0.002293794991635431,0.008265869837774059,-0.3254862465654927,0.005349679789801154
2.962962962962963,0.18,0.18,0.0023605568826449213,0.005089690636461952,-0.15162499420985326,0.0012052292314189248
2.972972972972973,0.18,0.18,0.0024043286848621217,0.003666207062419954,-0.34596301522623646,0.006042328359469965
2.982982982982983,0.18,0.18,0.00242420943488765,0.00031289699302165276,0.5660454582813014,0.016079140955886407
2.992992992992993,0.18,0.18,0.002456169215217642,0.006074513529190221,-0.16105914263577514,0.0013573300434663767
3.003003003003003,0.17999955497902856,0.18,0.002509317470391149,0.004556828439278855,0.05931930434198038,0.00023890573505292695
3.013013013013013,0.17999164377055704,0.18,0.002558339323399638,0.005247359675040379,0.3323411736676276,0.00558798378667534
3.023023023023023,0.17997384545847922,0.18,0.002627890494169398,0.008660587463012301,-0.3014778048028421,0.004613501423930487
3.033033033033033,0.17994616444305825,0.18,0.002699868716335282,0.0057380696574464325,-0.08182546452332615,0.00040766324307736456
3.043043043043043,0.17990860756785046,0.18,0.0027536744229894146,0.005024098057832533,-0.3084975368904149,0.004834363741650907
3.053053053053053,0.17986118411801347,0.18,0.0027890553892420157,0.0020548534244267604,-0.453659723998025,0.010368145558540811
3.063063063063063,0.17980390581801065,0.18,0.002787577819001582,-0.0023467110295544336,0.3059076979196698,0.0047566818832954945
3.073073073073073,0.1797367868287124,0.18,0.0027801072608753885,0.0008498754602809704,0.05880787797375618,0.0002502082894085305
3.083083083083083,0.17965984374389538,0.18,0.0027921886281325617,0.001565898109275292,0.366740286943929,0.006802885076736498
3.093093093093093,0.17957309558613974,0.18,0.002826787433131715,0.005350985753244121,0.9216102264530048,0.04254817774705906
3.103103103103103,0.1794765638021264,0.18,0.002926852406713933,0.014655057110749726,0.18781849023882977,0.0018494539138865411
3.113113113113113,0.17937027225733473,0.18,0.003083127361003619,0.01659956602503994,-0.7856453615797083,0.030956988451827223
3.123123123123123,0.17925424723014238,0.18,0.003210243827204202,0.008831220478164339,-0.005936955665912014,0.00010481902642997706
3.133133133133133,0.17912851740532834,0.18,0.0032988171212218202,0.008884104334452086,0.5990468764404651,0.018051679952646556
3.143143143143143,0.17899311386698136,0.18,0.0034181392949375303,0.014976209806245488,0.080121155574981,0.00043780674092947587
3.153153153153153,0.17884807009081505,0.18,0.003572359859444862,0.01586839590970415,0.4129247681937323,0.008652960759046107
3.163163163163163,0.1786934219358916,0.18,0.003752130908715679,0.020083742051524238,0.09403971377634185,0.0005829582519182104
3.173173173173173,0.1785292076357565,0.18,0.003958078394596239,0.02110655375753944,-1.4600428565827968,0.10674292099870038
3.183183183183183,0.17835546778898598,0.18,0.004096700838495606,0.00663111025145631,0.21045128602686802,0.002382316767119437
3.193193193193193,0.17817224534914994,0.18,0.004174340860795402,0.008895629372063738,0.5073786206028541,0.01304590444846381
3.203203203203203,0.17797958561419253,0.18,0.004289412256822798,0.014115222301674328,-0.13244823473807926,0.001061117319351484
3.2132132132132134,0.17777753621523315,0.18,0.004424641739587066,0.012932743843807937,-0.24401096779321424,0.0031728421654060126
3.2232232232232234,0.1775661471047907,0.18,0.0045425383990228075,0.010649436117981114,0.19319016432156663,0.002072468530595663
3.2332332332332334,0.17734547054443384,0.18,0.004659509995282934,0.012744075185879786,-0.40494866823276837,0.008416281529136052
3.2432432432432434,0.17711556109186036,0.18,0.004767547105766334,0.00886744382589441,0.2815320659930476,0.004190310263172695
3.2532532532532534,0.176876475587409,0.18,0.004871205774415217,0.011862624709998715,-0.2872311553038391,0.004362373285825868
3.2632632632632634,0.17662827314000676,0.18,0.0049763768174784,0.009174667191399272,-0.21056498810657956,0.002464523973111564
3.2732732732732734,0.17637101511255554,0.18,0.005058585555912698,0.007269327462307871,0.41710482933953136,0.008954714811182865
3.2832832832832834,0.17610476510676135,0.18,0.005153139174445058,0.011638512951259318,-0.5675561753415923,0.016371549041930816
3.2932932932932935,0.17582958894741021,0.18,0.005242148725133681,0.006168669349436182,-0.4425085551662121,0.010065492302328638
3.3033033033033035,0.17554555466609423,0.18,0.005282855579651534,0.001976521648702557,-0.34096703400591877,0.0060920115446942225
3.3133133133133135,0.17525273248439227,0.18,0.0052868208362943266,-0.0011808071962516476,-0.36094474256919173,0.006793560104967763
3.3233233233233235,0.17495119479650914,0.18,0.005258292770936461,-0.00452224979956483,0.5024939412906122,0.012901504480337486
3.3333333333333335,0.17464101615137753,0.18,0.005239525956350726,0.0007643305684835074,-0.3323619648121865,0.005797750105163584
3.3433433433433435,0.1743222732342275,0.18,0.005231817738265755,-0.0023034792501470396,0.15312587534124789,0.0014460958534154916
3.3533533533533535,0.17399504484762746,0.18,0.005217738643926222,-0.0005139438946785667,0.44612962517249044,0.010223830088390552
3.3633633633633635,0.17365941189200199,0.18,0.005236134678042439,0.004189378418496103,-0.623855922255651,0.01973398165033843
3.3733733733733735,0.17331545734563092,0.18,0.005248042358073478,-0.0018027530757958009,0.3795009030609865,0.007476466257126548
3.3833833833833835,0.17296326624413455,0.18,0.005250262688155774,0.0022434647513589904,0.158179293644029,0.0015266870298326048
3.3933933933933935,0.17260292565945048,0.18,0.005281799874430878,0.00406270915970093,0.4226282323615337,0.009209705238587105
3.4034034034034035,0.17223452467830674,0.18,0.005344694093255712,0.008512929970768208,-0.4822170139455461,0.011912319976432778
3.4134134134134135,0.17185815438019716,0.18,0.005406829343128257,0.003918447191104527,0.11330950828649952,0.0009342902688635425
3.4234234234234235,0.1714739078148636,0.18,0.005452873635280481,0.0052896376045222,-0.2938623301222003,0.004615091762065822
3.4334334334334335,0.17108187997929153,0.18,0.005492282241185326,0.0025946455244825668,0.18323611081232966,0.0019804252574498146
3.4434434434434436,0.17068216779422393,0.18,0.005528631665624642,0.0046737979878937585,-0.6675990585248793,0.022590082828106737
3.4534534534534536,0.17027487008019965,0.18,0.005543258463132137,-0.001742973454693585,0.4061791235008411,0.008556351162286438
3.4634634634634636,0.16986008753312207,0.18,0.005547477770694084,0.002583263281943875,0.10790678918506547,0.0008899388537749581
3.4734734734734736,0.1694379226993641,0.18,0.005579966552658465,0.003913644815585624,0.3935084285984305,0.008053804436188175
3.4834834834834836,0.16900847995041587,0.18,0.0056399916940858335,0.00808838541951373,-0.08446570014719171,0.0006748177881613371
3.4934934934934936,0.16857186545708083,0.18,0.005717817914047911,0.007477991185518815,-0.06113571386469159,0.0005138131924693442
3.5035035035035036,0.16812818716322736,0.18,0.005790738228360435,0.007106965468870442,-0.4588148561080754,0.010860880101567645
3.5135135135135136,0.16767755475910184,0.18,0.005840123101507014,0.002774016165806549,0.1484766063458237,0.0014433355100061935
3.5235235235235236,0.1672200796542101,0.18,0.005876610263351147,0.004522251718201387,-0.27902385184421735,0.004238060976772429
3.5335335335335336,0.16675587494977356,0.18,0.005909206006876401,0.0019992609697520114,-0.03833683532012841,0.00042267280343517366
3.5435435435435436,0.16628505541076755,0.18,0.0059286554224245004,0.0018908683936958528,-0.22157936489404056,0.0028063602985207536
3.5535535535535536,0.16580773743754773,0.18,0.0059378809580226686,-4.407472388337085e-05,-0.027753460875632963,0.00039109703224524654
3.5635635635635636,0.16532403903707285,0.18,0.005937481574978984,-3.581197278342814e-05,0.3301034145237107,0.0058009500885427894
3.5735735735735736,0.16483407979372974,0.18,0.005955028300748936,0.0035423157606591683,0.49651526430052956,0.012680994004798444
3.5835835835835836,0.16433798083976867,0.18,0.006016581149325179,0.008764395290341918,-0.14621514309434877,0.0014309358907691953
3.5935935935935936,0.1638358648253559,0.18,0.006098159098395615,0.0075528582046704255,-0.06408528840244782,0.0005772216533746978
3.6036036036036037,0.16332785588825094,0.18,0.006171770354234444,0.007170301900118875,-0.4669301122921483,0.011282093981311985
3.6136136136136137,0.16281407962311606,0.18,0.006221473442887505,0.0027743778679369226,-0.23871086581482365,0.003236211190908682
3.6236236236236237,0.16229466305046567,0.18,0.006238727850063651,0.0006783886979997299,0.20391056813595423,0.00246819324174798
3.6336336336336337,0.16176973458526314,0.18,0.006257172264503699,0.0030086999568627606,0.5061496173101706,0.013200893802638352
3.6436436436436437,0.1612394240051728,0.18,0.006313955325596004,0.008343921064696412,-0.9536837514784662,0.04587429521023827
3.6536536536536537,0.16070386241847512,0.18,0.006351102245513136,-0.0009065299122647096,-0.484679838101834,0.012149092270450622
3.6636636636636637,0.160163182231653,0.18,0.006319389154758592,-0.005432570441585169,-0.9119184749224893,0.041979112038140746
3.6736736736736737,0.1596175171166568,0.18,0.006221190158721036,-0.014200708571330488,-0.0135838092531676,0.00039625806360099673
3.6836836836836837,0.1590670019778571,0.18,0.006080341797451441,-0.013970284844573947,-0.6126296589894816,0.019135460517416776
3.6936936936936937,0.15851177291869195,0.18,0.005911854654442871,-0.0197236995271655,0.46454904360064597,0.011139790950066323
3.7037037037037037,0.1579519672080185,0.18,0.005739703347732092,-0.0147121185707178,-0.5929268206044495,0.017907552674804716
3.7137137137137137,0.1573877232461758,0.18,0.005564717544074587,-0.020281803157302533,-0.7538244596164138,0.02872222660925223
3.7237237237237237,0.15681918053076857,0.18,0.005326095624201938,-0.027438529319781062,0.08866929013556203,0.0006767850966386542
3.7337337337337337,0.15624647962217889,0.18,0.005058078303005378,-0.02616814228708832,0.09100484286213559,0.0006699356324114372
3.7437437437437437,0.1556697621088159,0.18,0.004802786397883327,-0.02489334776922251,0.9762977736466018,0.047888534713202494
3.7537537537537538,0.1550891705721108,0.18,0.004604343083025264,-0.0148053135015537,1.093127340655011,0.05995836889663687
3.7637637637637638,0.15450484855126667,0.18,0.004512320738735393,-0.003609223963750855,-0.48756870130892405,0.012089772309295756
3.7737737737737738,0.15391694050777135,0.18,0.0044530603015620245,-0.00823947966851648,-0.0009605765162446489,0.00019834359585565472
3.7837837837837838,0.1533255917896823,0.18,0.004371885821366824,-0.007996269822563285,-0.19896788973417048,0.002170544913614134
3.793793793793794,0.15273094859569233,0.18,0.004283233791230935,-0.009733399177573649,-0.4643571566969007,0.010964839365884925
3.803803803803804,0.15213315793898508,0.18,0.004163983241659051,-0.014114015916127248,0.5626253293467723,0.016000750625496378
3.813813813813814,0.15153236761088887,0.18,0.004052269429991544,-0.008234541994345868,0.2309535741845202,0.002831186546762674
3.823823823823824,0.15092872614433864,0.18,0.0039826248462192446,-0.005697047851166695,-0.8921220170927832,0.039952697675742034
3.833833833833834,0.150322382777154,0.18,0.003882214621558474,-0.01437856682733877,0.20535829665591993,0.0022593174039494653
3.843843843843844,0.14971348741514348,0.18,0.003749959705549383,-0.012075396118042878,-0.4516782634863543,0.010341284663234866
3.853853853853854,0.1491021905950433,0.18,0.0036078506397130695,-0.016343998840737,0.3428060378791228,0.006005964842703908
3.863863863863864,0.1484886434473003,0.18,0.0034627842326425697,-0.012673504563096415,0.7889312651280491,0.031240535801245587
3.873873873873874,0.1478729976587082,0.18,0.0033765692874447423,-0.004576923387822998,0.3256550951618884,0.005416574251774081
3.883883883883884,0.14725540543490603,0.18,0.0033479776712696412,-0.001144489672492721,0.09784567089293432,0.0005907783104976217
3.893893893893894,0.14663601946274854,0.18,0.0033422486365953363,-2.3150861137735766e-06,0.5161408951136399,0.013431777439923707
3.903903903903904,0.14601499287255748,0.18,0.003368793163886722,0.0053070085287809,-0.4430148206803711,0.009926594240933569
3.913913913913914,0.14539247920026338,0.18,0.003400429155939147,0.0010240129763773014,-1.0642535345143693,0.05674740847076201
3.923923923923924,0.14476863234944692,0.18,0.0033583347846445556,-0.009434508510553509,-0.08465978380697717,0.00047114807496974163
3.933933933933934,0.14414360655328956,0.18,0.0032607978760338667,-0.010073122929518381,0.4626204785291257,0.010807213385609332
3.943943943943944,0.14351755633644245,0.18,0.00318418639242719,-0.0052538044253035345,-0.45017842946382813,0.01023442134754313
3.953953953953954,0.14289063647682348,0.18,0.003110067467066707,-0.00956698022604937,-0.30100993307894774,0.0046270741871066974
3.963963963963964,0.1422630019673517,0.18,0.003000349496753201,-0.012375153088539634,-0.061867423845215694,0.0002813998776888501
3.973973973973974,0.14163480797762845,0.18,0.0028745289968309545,-0.012789610177414876,0.2161791892594718,0.0024193012629803463
3.983983983983984,0.14100620981557505,0.18,0.0027584234747549405,-0.010434387902327985,-0.2865785414517252,0.004182452021690699
3.993993993993994,0.14037736288903588,0.18,0.00264068834848964,-0.013111350229593243,0.5771641923026088,0.01672565759335463
4.004004004004004,0.13974842266735726,0.18,0.0025393369810978637,-0.007164691754793715,-0.2777654706698778,0.003922165157858649
4.014014014014014,0.13911954464295087,0.18,0.002454607158072176,-0.009779772701233772,0.8511956342064922,0.03628695134761422
4.024024024024024,0.13849088429285128,0.18,0.0024001257137210414,-0.0011241665744898058,-0.803172965860931,0.03231194668890887
4.034034034034034,0.13786259704027767,0.18,0.002349394086905016,-0.00901598841289077,-0.5610427211406601,0.01579364327300167
4.044044044044044,0.13723483821620858,0.18,0.002232009562245485,-0.014457322746532653,-0.399290170791205,0.008021450691383035
4.054054054054054,0.1366077630209796,0.18,0.002068389454203923,-0.018264837393339447,0.04076218252448813,0.0001258601255506043
4.064064064064064,0.13598152648591325,0.18,0.001888713772330148,-0.017672233314857753,-0.6504830748777056,0.021192083932255638
4.074074074074074,0.13535628343499076,0.18,0.001680400556621308,-0.023986817258833712,-0.4249944764227128,0.009059252709797723
4.084084084084084,0.13473218844657503,0.18,0.0014203001506384733,-0.028031977898503594,0.42872734419652114,0.009210529308269152
4.094094094094094,0.13410939581519432,0.18,0.0011624001593047528,-0.023553820071821805,-0.216301745284445,0.002352833991958364
4.104104104104104,0.1334880595133962,0.18,0.0009169125736056929,-0.025544006508545804,0.08343303171931618,0.0003564608257701832
4.114114114114114,0.13286833315368093,0.18,0.0006664746530144667,-0.024546416767729413,0.8114917779902138,0.03293038717191703
4.124124124124124,0.13225036995052408,0.18,0.0004622721976432596,-0.01630258185684716,0.5600063972511118,0.01568249520395564
4.134134134134134,0.13163432268249728,0.18,0.0003277060578253415,-0.010616463767083119,0.12807249111557872,0.0008212020616308539
4.1441441441441444,0.13102034365449705,0.18,0.00022826980750064317,-0.009272703376449134,0.11908034910648627,0.0007095275482162961
4.1541541541541545,0.13040858466009053,0.18,0.00014176594526627795,-0.008029798416525373,-0.4721864657170588,0.01114820389615073
4.1641641641641645,0.12979919694398756,0.18,3.8125020158686804e-05,-0.0126953292155483,0.09377726278985535,0.00043972328598950046
4.1741741741741745,0.12919233116464868,0.18,-8.383116880242197e-05,-0.011697717715447075,-0.14626558550928545,0.0010697513518673324
4.1841841841841845,0.128588137357038,0.18,-0.00020784727153280453,-0.013105323961744799,-1.1900981736067011,0.07081711514598313
4.1941941941941945,0.12798676489552996,0.18,-0.00039804205227856324,-0.02492530614078332,-0.5224770398787421,0.013650697234776452
4.2042042042042045,0.12738836245697988,0.18,-0.0006728699375069592,-0.030038213076056388,-0.03583482547833626,6.873427538114708e-05
4.2142142142142145,0.1267930779839665,0.18,-0.0009744767762755362,-0.030285366680704976,0.6830504503902606,0.023337391938791897
4.2242242242242245,0.12620105864821635,0.18,-0.0012427357263660212,-0.02337433366174454,0.04815765440802523,0.00013140190476000445
4.2342342342342345,0.12561245081421854,0.18,-0.0014738087899867182,-0.022842574743314237,0.5769798226909757,0.01666700691311991
4.2442442442442445,0.12502740000303922,0.18,-0.001673234438851393,-0.017048982233904983,0.43839159512858256,0.009637356668842736
4.2542542542542545,0.12444605085634448,0.18,-0.0018218301667671498,-0.012674999938951631,-0.07366723251657797,0.00030453370889800633
4.2642642642642645,0.12386854710064073,0.18,-0.0019523887700386227,-0.013437132234417386,0.37401352416794725,0.007032424032120113
4.2742742742742745,0.1232950315117413,0.18,-0.0020682339573388406,-0.009735918564681261,-0.2676534264458471,0.0036246937514330196
4.2842842842842845,0.12272564587946808,0.18,-0.002179215468031584,-0.01245900387360167,-0.29698370436367627,0.004457455833439655
4.2942942942942945,0.12216053097259694,0.18,-0.0023188528246075426,-0.015467079960359505,0.44467625219703233,0.00994061924762184
4.3043043043043046,0.12159982650405554,0.18,-0.002451509042263473,-0.011068892542821908,0.6795467704664003,0.023149289628408728
4.314314314314315,0.12104367109638225,0.18,-0.0025285970435543997,-0.0043549211868131035,0.36537354357627017,0.006738829347360751
4.324324324324325,0.1204922022474546,0.18,-0.002554409184314368,-0.0008106677002967626,-0.2914906304195675,0.004313589443928941
4.334334334334335,0.11994555629649575,0.18,-0.0025776604674491326,-0.003837252957599172,0.6543842339521687,0.021477379617112834
4.344344344344345,0.11940386839036747,0.18,-0.0025838931529852203,0.0025853132805710105,0.04949044140459384,0.00018923022778151585
4.354354354354355,0.11886727245015793,0.18,-0.002556252390814195,0.002942762847422039,0.7523597884542355,0.028367606827000534
4.364364364364365,0.11833590113807238,0.18,-0.00248995275497812,0.010311554647541642,-0.059345809641500075,0.00023809490332048948
4.374374374374375,0.11780988582463531,0.18,-0.002390646651865571,0.009551095877092106,0.15294766675615173,0.0012268013524483028
4.384384384384385,0.11728935655621167,0.18,-0.0022883054903254604,0.010916818693802396,-0.2734693888671029,0.003791638752537875
4.394394394394395,0.11677444202285577,0.18,-0.002193601738903432,0.008027099134769615,0.16007735848449772,0.0013293569208579215
4.404404404404405,0.11626526952649517,0.18,-0.0021060605094910577,0.009480637175362464,0.3701250871899102,0.00689398391706331
4.414414414414415,0.11576196494945806,0.18,-0.001993512670658008,0.01302687742659149,0.4239175620391815,0.009025045897942906
4.424424424424425,0.11526465272335137,0.18,-0.0018428758238767666,0.017098306428759938,0.2545110075445755,0.003272754561090044
4.434434434434435,0.11477345579829769,0.18,-0.0016600434461482173,0.01946766024682681,0.9678258146605202,0.04686189781859598
4.444444444444445,0.11428849561253843,0.18,-0.001417923069863604,0.02895045307218173,0.42577116436393275,0.009084159278511467
4.454454454454455,0.11380989206241059,0.18,-0.0011082044264410962,0.032992390050905054,-0.08439480042031555,0.0003684052874070811
4.464464464464465,0.1133377634727051,0.18,-0.0007835565550844578,0.03194066343675883,-0.16562603157850922,0.001377738725572425
4.474474474474475,0.11287222656741332,0.18,-0.0004733775541466183,0.030099158177848674,-0.12978450046256457,0.0008444416911035695
4.484484484484485,0.11241339644086952,0.18,-0.00017970547521828427,0.02863882902540093,-0.3258117037283538,0.005307986254896863
4.494494494494495,0.11196138652929609,0.18,8.968366741281768e-05,0.02524398847490185,-0.09398479261645815,0.0004417374937599384
4.504504504504505,0.11151630858275896,0.18,0.00033684361780548795,0.024190860769356438,0.5016249879135601,0.01258251606119253
4.514514514514515,0.11107827263753962,0.18,0.0006032891893820774,0.029096301419826925,-1.1352454085097645,0.06444274645558536
4.524524524524525,0.11064738698893088,0.18,0.0008370240692929167,0.01766207776165446,0.6365359635012416,0.02026590773444846
4.534534534534535,0.11022375816446323,0.18,0.001045194226399358,0.02396836686273624,-1.0563209563277958,0.05580162244857243
4.544544544544545,0.10980749089756803,0.18,0.001231819562459207,0.013367031735691943,-0.16390535915616156,0.0013584221323500877
4.554554554554555,0.10939868810168439,0.18,0.001357280765776323,0.011727581076348184,-0.5418147242179304,0.014696581879739065
4.564564564564565,0.10899745084481592,0.18,0.00144755242130561,0.006331970468380816,-0.947659065120307,0.04492383926535899
4.574574574574575,0.10860387832454381,0.18,0.0014637607444984136,-0.0030823299570918797,-0.4015397493649666,0.008083134471175354
4.584584584584585,0.10821806784350224,0.18,0.0014133189999347346,-0.007003155708205112,-0.6254352679175945,0.01957843842371343
4.594594594594595,0.10784011478532236,0.18,0.0013125750184982007,-0.013141332651282719,-0.1903074264659586,0.001828074360196668
4.604604604604605,0.10747011259105067,0.18,0.0011722944174588042,-0.014914434471977834,0.26718898542432357,0.003583240438616021
4.614614614614615,0.10710815273604761,0.18,0.0010371296119237078,-0.01212193753324292,0.006541331944299511,1.2895829499565869e-05
4.624624624624625,0.10675432470737224,0.18,0.0009167786467662171,-0.01194936417529061,0.7681782769786801,0.02951329809196836
4.634634634634635,0.10640871598165841,0.18,0.0008361403319724164,-0.004185415779017553,-0.0673628354662654,0.0002338788866502666
4.644644644644645,0.1060714120034879,0.18,0.0007912253832724756,-0.0047974239930765866,0.3860147344872694,0.007456629138135202
4.654654654654655,0.10574249616426616,0.18,0.0007628264061849694,-0.000885859019283515,-0.3017636470553546,0.004558883975467162
4.664664664664665,0.10542204978160538,0.18,0.0007391087072882016,-0.00385539607605252,-0.6117097870156065,0.01871490599334583
4.674674674674675,0.10511015207922055,0.18,0.0006702895515899174,-0.00990394589158436,0.07276618306645202,0.0002692387507327266
4.684684684684685,0.10480688016734281,0.18,0.0005752827008112005,-0.009098856900139575,-0.5791598232613259,0.01677461454586304
4.694694694694695,0.10451230902365582,0.18,0.00045574113038023315,-0.01480565947013944,-0.42778684064058514,0.009152156051041872
4.704704704704705,0.1042265114747589,0.18,0.00028679705413785174,-0.018981030426503655,-0.3426960316419151,0.0058728510306584455
4.714714714714715,0.1039495581781622,0.18,8.04072038714616e-05,-0.022295831681805347,0.13325105057981707,0.0008878567772155926
4.724724724724725,0.10368151760481814,0.18,-0.00013534143839634394,-0.020856825706009705,0.5839824135637324,0.01705195614063558
4.734734734734735,0.10342245602219337,0.18,-0.0003142866312147461,-0.014938579762024755,-0.6611367654229799,0.021856078890563627
4.744744744744745,0.10317243747788546,0.18,-0.0004963901324030269,-0.02147813030240113,-1.2493807953221905,0.07805008261763093
4.754754754754755,0.10293152378378859,0.18,-0.0007731392979091118,-0.03386359937842052,0.28888441789698704,0.004178687788923767
4.764764764764765,0.10269977450081169,0.18,-0.001096722071987387,-0.030858054437922312,-0.11561665688771926,0.0006803885605264732
4.774774774774775,0.10247724692415336,0.18,-0.0014105919000521956,-0.031917544481734464,-0.5092630695607616,0.012987341396007386
4.784784784784785,0.10226399606913673,0.18,-0.001754756742207967,-0.03691401902255462,-0.09267519994458287,0.00046022634648166383
4.794794794794795,0.10206007465760819,0.18,-0.002128052702045898,-0.03774747104308827,0.27958611562680924,0.003953705885591226
4.804804804804805,0.10186553310490282,0.18,-0.00249116984942322,-0.03488125824259128,0.8343438866764193,0.03486854533390244
4.814814814814815,0.10168041950738044,0.18,-0.0027980884716334677,-0.02651190181422049,-0.5188829778502977,0.01354027022609051
4.824824824824825,0.10150477963053466,0.18,-0.003089140843215651,-0.031696584900484645,-0.391378898886404,0.007754300036168934
4.834834834834835,0.10133865689767833,0.18,-0.003425619826379038,-0.035598657239767,0.3307797142865384,0.00558810968112301
4.844844844844845,0.10118209237920811,0.18,-0.003765056781011602,-0.03229420885450276,-0.5022053224356888,0.012752265819779125
4.854854854854855,0.10103512478245054,0.18,-0.004113192176166558,-0.037331463047125174,0.29808989664212154,0.004612062822786313
4.864864864864865,0.10089779044209254,0.18,-0.004471712251305531,-0.03437788769471382,0.19934271600315365,0.0021868380257604584
4.874874874874875,0.1007701233111984,0.18,-0.004805783347654444,-0.03244062427516918,0.7976782048448844,0.03204548146007379
