chi_kappa,L,P_counter,Cobb_baseline,Cobb_angle,D_geo,S_proprio,R_deficit
0.08105263157894736,0.32894736842105265,0.4972166307467734,0.6115128709716303,5.945243288186018,0.2146554783826025,0.1811724993708587,2.744437662853979
0.08578947368421053,0.32894736842105265,0.5570310618279231,0.6115128709716303,6.954703736184119,0.2272002790673,0.1811724993708587,3.074589486606821
0.09052631578947369,0.32894736842105265,0.6202418959357626,0.6115128709716303,8.021483704888738,0.23974507975199758,0.1811724993708587,3.423488101613768
0.09526315789473684,0.32894736842105265,0.6868491330702919,0.6115128709716303,9.14558319429987,0.2522898804366951,0.1811724993708587,3.791133507874819
0.1,0.32894736842105265,0.7568527732315112,0.6115128709716303,10.327002204417523,0.26483468112139263,0.1811724993708587,4.177525705389975
0.01,0.3447368421052632,0.007568527732315112,0.6456142115361582,0.6456142115361582,0.026483468112139263,0.1872169533562528,0.040426508372417826
0.01473684210526316,0.3447368421052632,0.016436913413116476,0.6456142115361582,0.6456142115361582,0.03902826879683681,0.1872169533562528,0.08779607358441989
0.019473684210526317,0.3447368421052632,0.02870170212060773,0.6456142115361582,0.6456142115361582,0.05157306948153437,0.1872169533562528,0.15330717440952915
0.024210526315789474,0.3447368421052632,0.04436289385478885,0.6456142115361582,0.6456142115361582,0.0641178701662319,0.1872169533562528,0.23695981084774548
0.02894736842105263,0.3447368421052632,0.06342048861565987,0.6456142115361582,0.6456142115361582,0.07666267085092944,0.1872169533562528,0.33875398289906905
0.03368421052631579,0.3447368421052632,0.08587448640322079,0.6456142115361582,0.6456142115361582,0.089207471535627,0.1872169533562528,0.4586896905634999
0.03842105263157895,0.3447368421052632,0.1117248872174716,0.6456142115361582,0.6456142115361582,0.10175227222032457,0.1872169533562528,0.596766933841038
0.04315789473684211,0.3447368421052632,0.14097169105841223,0.6456142115361582,0.6456142115361582,0.1142970729050221,0.1872169533562528,0.7529857127316828
0.04789473684210527,0.3447368421052632,0.17361489792604276,0.6456142115361582,0.6456142115361582,0.12684187358971963,0.1872169533562528,0.9273460272354349
0.052631578947368425,0.3447368421052632,0.2096545078203632,0.6456142115361582,1.032491675741577,0.13938667427441717,0.1872169533562528,1.1198478773522944
0.05736842105263158,0.3447368421052632,0.24909052074137358,0.6456142115361582,1.7124634927083742,0.15193147495911474,0.1872169533562528,1.3304912630822614
0.06210526315789474,0.3447368421052632,0.2919229366890737,0.6456142115361582,2.4509974757297255,0.16447627564381226,0.1872169533562528,1.5592761844253347
0.0668421052631579,0.3447368421052632,0.33815175566346384,0.6456142115361582,3.248093624805635,0.17702107632850983,0.1872169533562528,1.8062026413815158
0.07157894736842106,0.3447368421052632,0.3877769776645439,0.6456142115361582,4.103751939936103,0.18956587701320737,0.1872169533562528,2.0712706339508045
0.07631578947368421,0.3447368421052632,0.4407986026923137,0.6456142115361582,5.017972421121125,0.20211067769790494,0.1872169533562528,2.3544801621331994
0.08105263157894736,0.3447368421052632,0.4972166307467733,0.6456142115361582,5.9907550683607,0.21465547838260243,0.1872169533562528,2.655831225928701
0.08578947368421053,0.3447368421052632,0.557031061827923,0.6456142115361582,7.022099881654837,0.2272002790673,0.1872169533562528,2.975323825337311
0.09052631578947369,0.3447368421052632,0.6202418959357625,0.6456142115361582,8.11200686100353,0.23974507975199755,0.1872169533562528,3.312957960359028
0.09526315789473684,0.3447368421052632,0.6868491330702918,0.6456142115361582,9.260476006406778,0.2522898804366951,0.1872169533562528,3.6687336309938514
0.1,0.3447368421052632,0.7568527732315111,0.6456142115361582,10.467507317864584,0.26483468112139263,0.1872169533562528,4.042650837241783
0.01,0.3605263157894737,0.007568527732315112,0.6803833412385136,0.6803833412385136,0.026483468112139263,0.19317888879921863,0.039178855305361526
0.01473684210526316,0.3605263157894737,0.016436913413116483,0.6803833412385136,0.6803833412385136,0.03902826879683682,0.19317888879921863,0.08508648908422009
0.019473684210526317,0.3605263157894737,0.028701702120607728,0.6803833412385136,0.6803833412385136,0.05157306948153436,0.19317888879921863,0.1485757698422159
0.024210526315789474,0.3605263157894737,0.04436289385478885,0.6803833412385136,0.6803833412385136,0.0641178701662319,0.19317888879921863,0.229646697579349
0.02894736842105263,0.3605263157894737,0.06342048861565985,0.6803833412385136,0.6803833412385136,0.07666267085092944,0.19317888879921863,0.3282992722956194
0.03368421052631579,0.3605263157894737,0.08587448640322075,0.6803833412385136,0.6803833412385136,0.08920747153562698,0.19317888879921863,0.4445334939910271
0.03842105263157895,0.3605263157894737,0.11172488721747159,0.6803833412385136,0.6803833412385136,0.10175227222032457,0.19317888879921863,0.5783493626655725
0.04315789473684211,0.3605263157894737,0.14097169105841223,0.6803833412385136,0.6803833412385136,0.1142970729050221,0.19317888879921863,0.7297468783192547
0.04789473684210527,0.3605263157894737,0.1736148979260428,0.6803833412385136,0.6803833412385136,0.12684187358971963,0.19317888879921863,0.8987260409520744
0.052631578947368425,0.3605263157894737,0.20965450782036327,0.6803833412385136,0.9705221029908419,0.1393866742744172,0.19317888879921863,1.0852868505640316
0.05736842105263158,0.3605263157894737,0.24909052074137353,0.6803833412385136,1.6649977365112751,0.15193147495911474,0.19317888879921863,1.2894293071551255
0.06210526315789474,0.3605263157894737,0.29192293668907376,0.6803833412385136,2.4192846686124176,0.1644762756438123,0.19317888879921863,1.5111534107253572
0.0668421052631579,0.3605263157894737,0.33815175566346384,0.6803833412385136,3.2333828992942677,0.17702107632850983,0.19317888879921863,1.7504591612747262
